;SIRET;Numero_inspection;Date_inspection;Synthese_eval_sanit
10689;4,78753E+13;21-033017-1;2021-04-27T02:00:00+02:00;Très satisfaisant
10690;8,42112E+13;21-025154-1;2021-07-19T02:00:00+02:00;Satisfaisant
10691;8,99817E+13;21-072286-1;2021-09-07T02:00:00+02:00;Satisfaisant
10692;4,84861E+13;21-007045-1;2021-01-28T01:00:00+01:00;Satisfaisant
10693;8,94927E+13;21-072341-1;2021-09-13T02:00:00+02:00;Satisfaisant
10694;3,77556E+13;21-010202-1;2021-02-09T01:00:00+01:00;Satisfaisant
10695;5,39132E+13;21-087851-1;2021-10-27T02:00:00+02:00;Satisfaisant
10696;4,28086E+13;21-088511-1;2021-10-26T02:00:00+02:00;Très satisfaisant
10697;8,28988E+13;21-001818-1;2021-09-07T02:00:00+02:00;Très satisfaisant
10698;3,38818E+13;21-056802-1;2021-07-13T02:00:00+02:00;Satisfaisant
10699;8,81436E+13;20-095129-1;2021-02-19T01:00:00+01:00;Satisfaisant
10700;8,38457E+13;21-072315-1;2021-09-13T02:00:00+02:00;A améliorer
10701;2,107E+13;21-046691-1;2021-06-10T02:00:00+02:00;Satisfaisant
10702;3,21484E+13;21-026214-1;2021-03-23T01:00:00+01:00;Très satisfaisant
10703;4,14618E+13;21-039037-1;2021-05-20T02:00:00+02:00;Très satisfaisant
10704;8,52556E+13;21-099149-1;2021-12-02T01:00:00+01:00;Satisfaisant
10705;5,10093E+13;21-064240-1;2021-08-10T02:00:00+02:00;A améliorer
10706;9,65506E+13;21-078598-1;2021-09-30T02:00:00+02:00;Très satisfaisant
10707;4,45197E+13;21-013797-1;2021-02-22T01:00:00+01:00;Satisfaisant
10708;4,01875E+13;21-015898-1;2021-02-25T01:00:00+01:00;Très satisfaisant
10709;4,79029E+13;21-050370-1;2021-06-24T02:00:00+02:00;Très satisfaisant
10710;8,94472E+13;21-071746-1;2021-09-08T02:00:00+02:00;Très satisfaisant
10711;4,04617E+13;21-004052-1;2021-03-01T01:00:00+01:00;Très satisfaisant
10712;7,90979E+13;21-072294-1;2021-09-15T02:00:00+02:00;Très satisfaisant
10713;3,42014E+13;20-094619-1;2021-01-29T01:00:00+01:00;Satisfaisant
10714;3,9508E+13;21-101007-1;2021-12-07T01:00:00+01:00;Satisfaisant
10715;8,83937E+13;21-010728-1;2021-02-09T01:00:00+01:00;Satisfaisant
10716;7,98703E+13;21-020365-1;2021-03-10T01:00:00+01:00;Très satisfaisant
10717;2,16305E+13;21-006601-1;2021-01-25T01:00:00+01:00;Satisfaisant
10718;8,53273E+13;21-039533-1;2021-08-17T02:00:00+02:00;Satisfaisant
10719;4,29242E+13;21-001199-1;2021-09-10T02:00:00+02:00;Satisfaisant
10720;8,80639E+13;21-028239-1;2021-09-08T02:00:00+02:00;Satisfaisant
10721;3,21562E+13;21-061886-1;2021-07-27T02:00:00+02:00;Très satisfaisant
10722;7,83982E+13;21-075455-1;2021-09-21T02:00:00+02:00;Satisfaisant
10723;2,16001E+13;21-023914-1;2021-03-16T01:00:00+01:00;Très satisfaisant
10724;4,04617E+13;21-003501-1;2021-03-01T01:00:00+01:00;Très satisfaisant
10725;8,11232E+13;21-017045-1;2021-03-10T01:00:00+01:00;Satisfaisant
10726;4,11637E+13;21-084155-1;2021-10-14T02:00:00+02:00;Très satisfaisant
10727;8,43731E+13;21-076793-1;2021-09-08T02:00:00+02:00;Satisfaisant
10728;8,23637E+13;20-095619-1;2021-03-25T01:00:00+01:00;Satisfaisant
10729;7,93101E+13;21-045273-1;2021-06-16T02:00:00+02:00;Satisfaisant
10730;8,50335E+13;21-010086-1;2021-04-23T02:00:00+02:00;Très satisfaisant
10731;8,42066E+13;21-020787-1;2021-03-08T01:00:00+01:00;Très satisfaisant
10732;8,82135E+13;21-072349-1;2021-09-08T02:00:00+02:00;Très satisfaisant
10733;8,13791E+13;21-077419-1;2021-09-28T02:00:00+02:00;Satisfaisant
10734;3,83536E+13;21-070516-1;2021-09-07T02:00:00+02:00;Satisfaisant
10735;8,89327E+13;21-060101-1;2021-07-16T02:00:00+02:00;Très satisfaisant
10736;4,77181E+13;21-013355-1;2021-03-19T01:00:00+01:00;Satisfaisant
10737;5,38301E+13;21-081317-1;2021-10-08T02:00:00+02:00;Satisfaisant
10738;5,21353E+13;21-022341-1;2021-03-16T01:00:00+01:00;Satisfaisant
10739;8,9934E+13;21-100805-1;2021-11-08T01:00:00+01:00;Satisfaisant
10740;8,12201E+13;21-090049-1;2021-10-29T02:00:00+02:00;Satisfaisant
10741;3,4111E+13;21-054318-1;2021-07-07T02:00:00+02:00;Satisfaisant
10742;8,24467E+13;21-059732-1;2021-07-27T02:00:00+02:00;Satisfaisant
10743;4,2005E+13;21-088093-1;2021-10-26T02:00:00+02:00;Très satisfaisant
10744;5,62057E+13;21-086250-1;2021-10-21T02:00:00+02:00;Satisfaisant
10745;2,65408E+13;21-022579-1;2021-12-14T01:00:00+01:00;Très satisfaisant
10746;2,15903E+13;21-058042-1;2021-10-19T02:00:00+02:00;Satisfaisant
10747;8,02006E+13;21-027671-1;2021-03-24T01:00:00+01:00;Satisfaisant
10748;8,52684E+13;21-078561-1;2021-09-29T02:00:00+02:00;Très satisfaisant
10749;8,11485E+13;21-059867-1;2021-07-27T02:00:00+02:00;Satisfaisant
10750;5,00827E+13;20-094718-1;2021-01-26T01:00:00+01:00;Satisfaisant
10751;5,10927E+13;21-012725-1;2021-05-17T02:00:00+02:00;Satisfaisant
10752;8,91611E+13;21-025438-1;2021-03-23T01:00:00+01:00;Satisfaisant
10753;8,42112E+13;21-047541-1;2021-06-17T02:00:00+02:00;Satisfaisant
10754;2,16105E+13;21-104584-1;2021-12-17T01:00:00+01:00;Très satisfaisant
10755;8,14924E+13;21-032103-1;2021-04-21T02:00:00+02:00;Satisfaisant
10756;8,41514E+13;21-072412-1;2021-09-10T02:00:00+02:00;Très satisfaisant
10757;2,16007E+13;21-009182-1;2021-02-02T01:00:00+01:00;Très satisfaisant
10758;4,44692E+13;21-103368-1;2021-12-10T01:00:00+01:00;Satisfaisant
10759;8,3465E+13;21-063563-1;2021-08-10T02:00:00+02:00;Satisfaisant
10760;5,42014E+13;21-003738-1;2021-01-14T01:00:00+01:00;Satisfaisant
10761;3,14466E+13;21-023429-1;2021-03-19T01:00:00+01:00;Satisfaisant
10762;4,9534E+13;21-052031-1;2021-04-07T02:00:00+02:00;Très satisfaisant
10763;8,17435E+13;21-023538-1;2021-03-25T01:00:00+01:00;Très satisfaisant
10764;4,04796E+13;21-046076-1;2021-06-09T02:00:00+02:00;Très satisfaisant
10765;3,52884E+13;21-048250-1;2021-06-18T02:00:00+02:00;Satisfaisant
10766;4,92017E+13;21-065634-1;2021-08-16T02:00:00+02:00;Satisfaisant
10767;2,12501E+13;21-074769-1;2021-09-17T02:00:00+02:00;Satisfaisant
10768;4,23511E+13;21-018487-1;2021-03-02T01:00:00+01:00;Satisfaisant
10769;8,07612E+13;21-018567-1;2021-03-04T01:00:00+01:00;Satisfaisant
10770;7,76221E+13;21-071923-1;2021-09-02T02:00:00+02:00;Très satisfaisant
10771;5,29049E+13;21-091578-1;2021-11-05T01:00:00+01:00;A améliorer
10772;2,16302E+13;21-049331-1;2021-06-17T02:00:00+02:00;Satisfaisant
10773;5,38967E+13;21-071859-1;2021-09-10T02:00:00+02:00;Satisfaisant
10774;8,92502E+13;21-010787-1;2021-02-11T01:00:00+01:00;Satisfaisant
10775;3,80595E+13;21-038961-1;2021-05-04T02:00:00+02:00;Satisfaisant
10776;5,52083E+13;21-045291-1;2021-03-25T01:00:00+01:00;Très satisfaisant
10777;5,42014E+13;21-099865-1;2021-12-07T01:00:00+01:00;Très satisfaisant
10778;1,96501E+13;21-077854-1;2021-09-29T02:00:00+02:00;Très satisfaisant
10779;4,34306E+13;21-072381-1;2021-09-13T02:00:00+02:00;Très satisfaisant
10780;8,091E+13;21-072420-1;2021-09-10T02:00:00+02:00;Satisfaisant
10781;2,16304E+13;21-037047-1;2021-05-10T02:00:00+02:00;Satisfaisant
10782;5,22113E+13;21-093985-1;2021-11-22T01:00:00+01:00;Satisfaisant
10783;3,88333E+13;21-079095-1;2021-09-16T02:00:00+02:00;Satisfaisant
10784;4,20608E+13;21-010348-1;2021-02-09T01:00:00+01:00;Très satisfaisant
10785;5,52083E+13;21-045284-1;2021-03-25T01:00:00+01:00;Très satisfaisant
10786;8,87646E+13;21-010804-1;2021-02-11T01:00:00+01:00;Satisfaisant
10787;2,175E+13;21-037920-1;2021-05-17T02:00:00+02:00;Satisfaisant
10788;8,83232E+13;21-010634-1;2021-02-10T01:00:00+01:00;Très satisfaisant
10789;8,31854E+13;21-072471-1;2021-09-06T02:00:00+02:00;Satisfaisant
10790;8,17708E+13;21-054498-1;2021-06-22T02:00:00+02:00;Très satisfaisant
10791;5,07672E+13;21-001993-1;2021-11-23T01:00:00+01:00;Très satisfaisant
10792;4,85086E+13;21-026636-1;2021-03-30T02:00:00+02:00;Très satisfaisant
10793;8,00863E+13;21-076583-1;2021-09-23T02:00:00+02:00;Satisfaisant
10794;3,44861E+13;21-086256-1;2021-10-21T02:00:00+02:00;Très satisfaisant
10795;3,87581E+13;21-010801-1;2021-02-09T01:00:00+01:00;Satisfaisant
10796;8,50157E+13;21-065426-1;2021-07-16T02:00:00+02:00;Satisfaisant
10797;3,44861E+13;21-086213-1;2021-10-21T02:00:00+02:00;Très satisfaisant
10798;3,44443E+13;21-105432-1;2021-12-23T01:00:00+01:00;Satisfaisant
10799;4,51903E+13;21-021849-1;2021-03-15T01:00:00+01:00;Très satisfaisant
10800;2,19401E+13;21-077552-1;2021-09-28T02:00:00+02:00;Très satisfaisant
10801;4,92267E+13;21-078380-1;2021-09-29T02:00:00+02:00;Satisfaisant
10802;8,48833E+13;21-098199-1;2021-11-22T01:00:00+01:00;Très satisfaisant
10803;2,11704E+13;21-037013-1;2021-05-11T02:00:00+02:00;Très satisfaisant
10804;4,85026E+13;21-042669-1;2021-05-26T02:00:00+02:00;Très satisfaisant
10805;8,09984E+13;21-072484-1;2021-09-14T02:00:00+02:00;A améliorer
10806;8,34262E+13;21-010638-1;2021-02-09T01:00:00+01:00;Satisfaisant
10807;5,23428E+13;21-103502-1;2021-12-16T01:00:00+01:00;Satisfaisant
10808;7,92616E+13;21-012586-1;2021-05-19T02:00:00+02:00;Très satisfaisant
10809;1,30028E+13;21-100631-1;2021-12-09T01:00:00+01:00;Très satisfaisant
10810;5,00082E+13;21-006841-1;2021-01-25T01:00:00+01:00;Satisfaisant
10811;8,49452E+13;21-097555-1;2021-12-01T01:00:00+01:00;Satisfaisant
10812;4,20363E+13;21-036383-1;2021-05-07T02:00:00+02:00;Satisfaisant
10813;4,99254E+13;21-082359-1;2021-10-11T02:00:00+02:00;Satisfaisant
10814;5,30589E+13;21-012998-1;2021-04-06T02:00:00+02:00;Satisfaisant
10815;8,8255E+13;21-103092-1;2021-11-16T01:00:00+01:00;Très satisfaisant
10816;4,14549E+13;21-010840-1;2021-02-09T01:00:00+01:00;A améliorer
10817;7,52034E+13;21-010657-1;2021-02-10T01:00:00+01:00;Très satisfaisant
10818;2,166E+13;21-013771-1;2021-05-11T02:00:00+02:00;Très satisfaisant
10819;3,79905E+13;21-098952-1;2021-12-01T01:00:00+01:00;Très satisfaisant
10820;5,11155E+13;21-072305-1;2021-09-13T02:00:00+02:00;A améliorer
10821;8,79747E+13;21-028413-1;2021-09-09T02:00:00+02:00;Très satisfaisant
10822;3,79905E+13;21-098921-1;2021-12-01T01:00:00+01:00;Très satisfaisant
10823;2,12902E+13;21-055823-1;2021-11-18T01:00:00+01:00;Satisfaisant
10824;8,24312E+13;21-003356-1;2021-09-28T02:00:00+02:00;Très satisfaisant
10825;2,194E+13;21-013217-1;2021-02-18T01:00:00+01:00;Très satisfaisant
10826;3,92082E+13;21-014528-1;2021-02-17T01:00:00+01:00;Satisfaisant
10827;8,17652E+13;21-072533-1;2021-09-14T02:00:00+02:00;Satisfaisant
10828;4,10145E+13;21-072558-1;2021-09-14T02:00:00+02:00;A améliorer
10829;9,02921E+13;21-073477-1;2021-09-21T02:00:00+02:00;Très satisfaisant
10830;3,01693E+13;21-089426-1;2021-11-04T01:00:00+01:00;Très satisfaisant
10831;3,98163E+13;21-011681-1;2021-02-09T01:00:00+01:00;Satisfaisant
10832;8,01792E+13;21-074580-1;2021-09-20T02:00:00+02:00;Très satisfaisant
10833;9,00649E+13;21-072807-1;2021-09-14T02:00:00+02:00;Satisfaisant
10834;8,23863E+13;21-088587-1;2021-10-28T02:00:00+02:00;Très satisfaisant
10835;4,23453E+13;21-016255-1;2021-02-22T01:00:00+01:00;Très satisfaisant
10836;4,84324E+13;21-090144-1;2021-10-26T02:00:00+02:00;Satisfaisant
10837;9,01049E+13;21-072553-1;2021-09-10T02:00:00+02:00;Satisfaisant
10838;2,12901E+13;21-051402-1;2021-06-29T02:00:00+02:00;Satisfaisant
10839;5,38479E+13;21-072568-1;2021-09-14T02:00:00+02:00;Satisfaisant
10840;4,91366E+13;21-010857-1;2021-02-09T01:00:00+01:00;Très satisfaisant
10841;4,51851E+13;21-015855-1;2021-12-01T01:00:00+01:00;Très satisfaisant
10842;8,12515E+13;21-018767-1;2021-03-05T01:00:00+01:00;Satisfaisant
10843;8,80936E+13;21-072585-1;2021-09-10T02:00:00+02:00;Satisfaisant
10844;3,95045E+13;21-084183-1;2021-10-13T02:00:00+02:00;Satisfaisant
10845;2,11602E+13;21-001437-1;2021-01-11T01:00:00+01:00;Très satisfaisant
10846;5,4735E+13;21-015640-1;2021-02-24T01:00:00+01:00;Très satisfaisant
10847;8,11004E+13;21-045651-1;2021-06-08T02:00:00+02:00;Satisfaisant
10848;3,32702E+13;21-031314-1;2021-04-20T02:00:00+02:00;Satisfaisant
10849;4,32991E+13;21-000342-1;2021-10-26T02:00:00+02:00;Très satisfaisant
10850;8,93837E+13;21-014172-1;2021-02-12T01:00:00+01:00;Très satisfaisant
10851;8,20778E+13;21-086725-1;2021-10-22T02:00:00+02:00;A améliorer
10852;5,4735E+13;21-032087-1;2021-02-24T01:00:00+01:00;Très satisfaisant
10853;4,34349E+13;21-041864-1;2021-05-27T02:00:00+02:00;Satisfaisant
10854;5,17982E+13;21-078210-1;2021-09-22T02:00:00+02:00;Très satisfaisant
10855;5,52114E+13;21-066472-1;2021-07-29T02:00:00+02:00;Très satisfaisant
10856;7,5086E+13;21-041168-1;2021-05-27T02:00:00+02:00;Satisfaisant
10857;4,18875E+13;21-029103-1;2021-04-12T02:00:00+02:00;Très satisfaisant
10858;2,14201E+13;21-072586-1;2021-09-14T02:00:00+02:00;Satisfaisant
10859;3,53744E+13;21-007075-1;2021-01-28T01:00:00+01:00;Satisfaisant
10860;7,52313E+13;21-076510-1;2021-09-24T02:00:00+02:00;Satisfaisant
10861;3,32702E+13;21-031808-1;2021-04-20T02:00:00+02:00;Satisfaisant
10862;8,91394E+13;21-072005-1;2021-09-10T02:00:00+02:00;Très satisfaisant
10863;4,83833E+13;21-014181-1;2021-02-18T01:00:00+01:00;Très satisfaisant
10864;7,80569E+13;21-075107-1;2021-08-13T02:00:00+02:00;Satisfaisant
10865;4,34349E+13;21-041840-1;2021-05-27T02:00:00+02:00;Satisfaisant
10866;3,44477E+13;21-063292-1;2021-08-04T02:00:00+02:00;Satisfaisant
10867;6,32E+13;21-045673-1;2021-06-09T02:00:00+02:00;Très satisfaisant
10868;1,97834E+13;21-036939-1;2021-05-07T02:00:00+02:00;Satisfaisant
10869;9,02102E+13;21-014946-1;2021-09-14T02:00:00+02:00;Satisfaisant
10870;4,04832E+13;21-102232-1;2021-12-14T01:00:00+01:00;Satisfaisant
10871;3,38092E+13;21-074787-1;2021-09-20T02:00:00+02:00;Satisfaisant
10872;5,02254E+13;21-012995-1;2021-04-01T02:00:00+02:00;Satisfaisant
10873;3,84281E+13;21-072578-1;2021-09-14T02:00:00+02:00;Satisfaisant
10874;7,93626E+13;21-065007-1;2021-08-13T02:00:00+02:00;A améliorer
10875;3,27146E+13;20-096266-1;2021-05-18T02:00:00+02:00;Satisfaisant
10876;8,03805E+13;21-101305-1;2021-12-09T01:00:00+01:00;Satisfaisant
10877;2,195E+13;21-074048-1;2021-09-13T02:00:00+02:00;Satisfaisant
10878;6,32E+13;21-011124-1;2021-02-10T01:00:00+01:00;Très satisfaisant
10879;8,19944E+13;21-028853-1;2021-02-11T01:00:00+01:00;Très satisfaisant
10880;4,22049E+13;21-019480-1;2021-03-09T01:00:00+01:00;Très satisfaisant
10881;4,34033E+13;20-096377-1;2021-06-02T02:00:00+02:00;Satisfaisant
10882;4,90682E+13;21-033710-1;2021-04-27T02:00:00+02:00;Très satisfaisant
10883;3,2922E+13;21-008426-1;2021-02-02T01:00:00+01:00;Très satisfaisant
10884;3,34088E+13;21-000152-1;2021-03-23T01:00:00+01:00;Très satisfaisant
10885;4,52409E+13;21-037132-1;2021-05-10T02:00:00+02:00;Très satisfaisant
10886;8,23283E+13;21-021645-1;2021-05-26T02:00:00+02:00;Très satisfaisant
10887;4,93763E+13;21-015132-1;2021-02-23T01:00:00+01:00;Très satisfaisant
10888;3,93329E+13;20-096435-1;2021-06-09T02:00:00+02:00;Satisfaisant
10889;7,97489E+13;21-072125-1;2021-09-02T02:00:00+02:00;Très satisfaisant
10890;4,93763E+13;21-015119-1;2021-02-23T01:00:00+01:00;Très satisfaisant
10891;8,52296E+13;21-079996-1;2021-10-04T02:00:00+02:00;Très satisfaisant
10892;8,49808E+13;21-010670-1;2021-02-10T01:00:00+01:00;Satisfaisant
10893;8,2071E+13;21-072680-1;2021-09-14T02:00:00+02:00;A améliorer
10894;7,8814E+13;21-076696-1;2021-09-13T02:00:00+02:00;Très satisfaisant
10895;8,03914E+13;21-042518-1;2021-06-01T02:00:00+02:00;Satisfaisant
10896;3,50526E+13;21-090808-1;2021-10-13T02:00:00+02:00;Satisfaisant
10897;8,2761E+13;21-010923-1;2021-02-02T01:00:00+01:00;Satisfaisant
10898;8,79575E+13;21-028407-1;2021-09-13T02:00:00+02:00;Satisfaisant
10899;7,97498E+13;21-028050-1;2021-04-06T02:00:00+02:00;Satisfaisant
10900;3,44477E+13;21-102432-1;2021-12-14T01:00:00+01:00;Satisfaisant
10901;8,24688E+13;21-102749-1;2021-12-13T01:00:00+01:00;Très satisfaisant
10902;2,175E+13;21-001376-1;2021-01-07T01:00:00+01:00;Satisfaisant
10903;2,17401E+13;21-042675-1;2021-06-01T02:00:00+02:00;Très satisfaisant
10904;8,24688E+13;21-101956-1;2021-12-13T01:00:00+01:00;Très satisfaisant
10905;9,00564E+13;21-072675-1;2021-09-10T02:00:00+02:00;A améliorer
10906;4,9929E+13;21-002017-1;2021-06-08T02:00:00+02:00;Satisfaisant
10907;5,23309E+13;21-025294-1;2021-03-25T01:00:00+01:00;Satisfaisant
10908;2,175E+13;21-074500-1;2021-09-20T02:00:00+02:00;Satisfaisant
10909;8,40927E+13;20-096637-1;2021-07-16T02:00:00+02:00;Satisfaisant
10910;8,79372E+13;21-072120-1;2021-08-02T02:00:00+02:00;Satisfaisant
10911;3,50526E+13;21-087798-1;2021-10-13T02:00:00+02:00;Satisfaisant
10912;5,19605E+13;21-072667-1;2021-09-14T02:00:00+02:00;Satisfaisant
10913;2,14201E+13;21-026043-1;2021-03-30T02:00:00+02:00;Très satisfaisant
10914;8,43134E+13;21-013509-1;2021-02-18T01:00:00+01:00;Très satisfaisant
10915;8,0199E+13;21-027656-1;2021-04-06T02:00:00+02:00;A améliorer
10916;8,19461E+13;21-022264-1;2021-09-13T02:00:00+02:00;Satisfaisant
10917;4,44758E+13;21-089721-1;2021-11-04T01:00:00+01:00;Très satisfaisant
10918;8,89779E+13;21-011075-1;2021-02-10T01:00:00+01:00;Satisfaisant
10919;2,14402E+13;21-082581-1;2021-10-12T02:00:00+02:00;Très satisfaisant
10920;3,84456E+13;21-072742-1;2021-08-18T02:00:00+02:00;Très satisfaisant
10921;5,04361E+13;21-000576-1;2021-05-17T02:00:00+02:00;Satisfaisant
10922;4,49212E+13;21-072178-1;2021-09-09T02:00:00+02:00;Satisfaisant
10923;2,175E+13;21-051954-1;2021-07-01T02:00:00+02:00;Satisfaisant
10924;8,44266E+13;21-010966-1;2021-02-12T01:00:00+01:00;Satisfaisant
10925;3,52999E+13;21-072187-1;2021-09-09T02:00:00+02:00;Satisfaisant
10926;8,18116E+13;21-030371-1;2021-04-16T02:00:00+02:00;Très satisfaisant
10927;5,33978E+13;21-067911-1;2021-08-25T02:00:00+02:00;Satisfaisant
10928;5,33566E+13;21-098210-1;2021-11-25T01:00:00+01:00;Très satisfaisant
10929;2,193E+13;21-011007-1;2021-02-11T01:00:00+01:00;Satisfaisant
10930;8,82727E+13;21-043409-1;2021-06-29T02:00:00+02:00;Très satisfaisant
10931;8,30887E+13;21-010689-1;2021-02-11T01:00:00+01:00;Satisfaisant
10932;2,175E+13;21-018226-1;2021-03-02T01:00:00+01:00;Satisfaisant
10933;2,175E+13;21-023696-1;2021-03-15T01:00:00+01:00;Satisfaisant
10934;3,80123E+13;21-024061-1;2021-03-22T01:00:00+01:00;Satisfaisant
10935;4,09819E+13;21-071250-1;2021-09-14T02:00:00+02:00;Satisfaisant
10936;2,175E+13;21-095079-1;2021-11-23T01:00:00+01:00;Satisfaisant
10937;3,49326E+13;21-012291-1;2021-02-17T01:00:00+01:00;Satisfaisant
10938;2,175E+13;21-077151-1;2021-09-24T02:00:00+02:00;Très satisfaisant
10939;4,79157E+13;21-094561-1;2021-11-17T01:00:00+01:00;Très satisfaisant
10940;8,14061E+13;21-075029-1;2021-09-21T02:00:00+02:00;Satisfaisant
10941;3,49604E+13;21-033125-1;2021-04-13T02:00:00+02:00;Satisfaisant
10942;8,48569E+13;21-072725-1;2021-08-26T02:00:00+02:00;Satisfaisant
10943;3,80691E+13;21-064553-1;2021-08-13T02:00:00+02:00;Satisfaisant
10944;3,42004E+13;21-000334-1;2021-10-06T02:00:00+02:00;Satisfaisant
10945;4,02231E+13;21-005227-1;2021-01-19T01:00:00+01:00;Satisfaisant
10946;7,94021E+13;21-039467-1;2021-05-20T02:00:00+02:00;Très satisfaisant
10947;4,08886E+13;21-044452-1;2021-06-03T02:00:00+02:00;Satisfaisant
10948;2,175E+13;21-051111-1;2021-06-29T02:00:00+02:00;Satisfaisant
10949;8,5404E+13;21-087212-1;2021-07-01T02:00:00+02:00;Très satisfaisant
10950;4,34879E+13;21-017601-1;2021-07-09T02:00:00+02:00;Satisfaisant
10951;4,12545E+13;21-103273-1;2021-12-16T01:00:00+01:00;Très satisfaisant
10952;4,98268E+13;21-072184-1;2021-09-13T02:00:00+02:00;Très satisfaisant
10953;2,175E+13;21-010796-1;2021-02-11T01:00:00+01:00;Satisfaisant
10954;2,175E+13;21-079973-1;2021-09-30T02:00:00+02:00;Satisfaisant
10955;4,1223E+13;21-043547-1;2021-06-01T02:00:00+02:00;Satisfaisant
10956;4,09747E+13;21-072771-1;2021-09-14T02:00:00+02:00;A corriger de manière urgente
10957;8,89957E+13;21-030825-1;2021-04-01T02:00:00+02:00;Satisfaisant
10958;8,5354E+13;21-072248-1;2021-08-24T02:00:00+02:00;Satisfaisant
10959;2,175E+13;21-085613-1;2021-10-20T02:00:00+02:00;Satisfaisant
10960;4,08886E+13;21-044449-1;2021-06-03T02:00:00+02:00;Satisfaisant
10961;4,788E+13;21-044984-1;2021-06-02T02:00:00+02:00;Très satisfaisant
10962;2,11406E+13;21-011015-1;2021-02-12T01:00:00+01:00;Très satisfaisant
10963;1,30021E+13;21-054121-1;2021-07-06T02:00:00+02:00;Satisfaisant
10964;8,03801E+13;21-072227-1;2021-09-13T02:00:00+02:00;Très satisfaisant
10965;2,175E+13;21-088007-1;2021-10-21T02:00:00+02:00;Satisfaisant
10966;8,04524E+13;21-071328-1;2021-09-09T02:00:00+02:00;Très satisfaisant
10967;8,17516E+13;21-037864-1;2021-04-29T02:00:00+02:00;Satisfaisant
10968;5,09589E+13;21-077018-1;2021-09-20T02:00:00+02:00;Satisfaisant
10969;2,175E+13;21-036947-1;2021-05-10T02:00:00+02:00;Satisfaisant
10970;8,24717E+13;21-022728-1;2021-09-21T02:00:00+02:00;Satisfaisant
10971;2,175E+13;21-037126-1;2021-05-11T02:00:00+02:00;Très satisfaisant
10972;8,23681E+13;21-072813-1;2021-08-24T02:00:00+02:00;Satisfaisant
10973;5,09388E+13;21-093162-2;2021-11-16T01:00:00+01:00;Très satisfaisant
10974;2,175E+13;21-018809-1;2021-03-02T01:00:00+01:00;Satisfaisant
10975;2,175E+13;21-006195-1;2021-01-25T01:00:00+01:00;Satisfaisant
10976;5,09388E+13;21-092290-1;2021-11-16T01:00:00+01:00;Très satisfaisant
10977;2,175E+13;21-018793-1;2021-03-02T01:00:00+01:00;Satisfaisant
10978;2,175E+13;21-037954-1;2021-05-17T02:00:00+02:00;Satisfaisant
10979;5,09388E+13;21-093162-1;2021-11-16T01:00:00+01:00;Très satisfaisant
10980;2,175E+13;21-070984-1;2021-09-08T02:00:00+02:00;Satisfaisant
10981;8,0927E+13;21-001205-1;2021-09-15T02:00:00+02:00;Satisfaisant
10982;3,4067E+13;21-019028-1;2021-03-08T01:00:00+01:00;Satisfaisant
10983;2,175E+13;21-037956-1;2021-05-17T02:00:00+02:00;Satisfaisant
10984;8,27862E+13;21-091844-1;2021-11-12T01:00:00+01:00;Satisfaisant
10985;3,4342E+13;21-050118-1;2021-06-15T02:00:00+02:00;Très satisfaisant
10986;8,9045E+13;21-089249-1;2021-10-25T02:00:00+02:00;Très satisfaisant
10987;4,3928E+13;21-093534-1;2021-11-18T01:00:00+01:00;Satisfaisant
10988;2,175E+13;21-027741-1;2021-04-02T02:00:00+02:00;Satisfaisant
10989;4,49843E+13;21-011868-1;2021-03-30T02:00:00+02:00;Très satisfaisant
10990;4,92057E+13;21-064218-1;2021-08-11T02:00:00+02:00;Très satisfaisant
10991;2,175E+13;21-074936-1;2021-09-21T02:00:00+02:00;Très satisfaisant
10992;2,178E+13;21-038355-1;2021-05-18T02:00:00+02:00;Satisfaisant
10993;8,11099E+13;21-013488-1;2021-02-19T01:00:00+01:00;Satisfaisant
10994;2,175E+13;21-035456-1;2021-05-05T02:00:00+02:00;Satisfaisant
10995;8,27984E+13;21-088529-1;2021-10-27T02:00:00+02:00;A améliorer
10996;8,39512E+13;21-036323-1;2021-05-06T02:00:00+02:00;Très satisfaisant
10997;4,88295E+13;21-068033-1;2021-08-23T02:00:00+02:00;Très satisfaisant
10998;3,97535E+13;21-004823-1;2021-01-18T01:00:00+01:00;Très satisfaisant
10999;2,147E+13;21-005292-1;2021-05-04T02:00:00+02:00;Très satisfaisant
