;SIRET;APP_Libelle_activite_etablissement
2816;8,79862E+13;Restaurant
2817;7,91193E+13;Découpe de viande de boucherie
2818;8,19467E+13;Restaurant
2819;8,29335E+13;Transformation de produits carnés
2820;5,09257E+13;Boucherie-Charcuterie
2821;3,02475E+13;Libre service
2822;7,88963E+13;Alimentation générale|Boulangerie-Pâtisserie
2823;2,63401E+13;Restauration collective
2824;8,81737E+13;Purification/Expédition de coquillages
2825;7,75689E+13;Restauration collective
2826;4,5401E+13;Restaurant
2827;8,83332E+13;Rayon boucherie-charcuterie
2828;4,13181E+13;Boucherie-Charcuterie
2829;2,18301E+13;Restauration collective
2830;6,62025E+13;Restauration collective
2831;4,11214E+13;Producteur fermier
2832;4,80718E+13;Restaurant
2833;4,11518E+13;Métier de bouche
2834;3,036E+13;Restauration collective
2835;2,613E+13;Restauration collective
2836;4,1909E+13;Transformation de produits carnés
2837;8,31421E+13;Alimentation générale|Boucherie-Charcuterie
2838;2,17604E+13;Restauration collective
2839;4,88443E+13;Découpe de viandes de volailles/lagomorphe
2840;8,45402E+13;Poissonnerie
2841;5,35105E+13;Boucherie-Charcuterie
2842;1,97807E+13;Restauration collective
2843;7,89559E+13;Centre d'emballage des oeufs
2844;4,80736E+13;Boucherie-Charcuterie
2845;7,8494E+13;Libre service
2846;5,37948E+13;Transformation de produits carnés
2847;4,53012E+13;Restauration collective
2848;7,9439E+13;Restaurant
2849;5,37948E+13;Transformation de produits carnés
2850;2,107E+13;Restauration collective
2851;8,42363E+13;Restaurant
2852;5,38638E+13;Centre d'emballage des oeufs
2853;4,8015E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
2854;5,23433E+13;Alimentation générale
2855;5,01653E+13;Boulangerie-Pâtisserie
2856;7,75685E+13;Restauration collective
2857;2,00083E+13;Restauration collective
2858;4,52174E+13;Boucherie-Charcuterie
2859;8,51428E+13;Restaurant
2860;7,90108E+13;Producteur fermier
2861;3,03766E+13;Traiteur
2862;8,92494E+13;Chaîne d'abattage d'animaux boucherie/Gibier ongulé élevage
2863;8,15158E+13;Restaurant
2864;5,21695E+13;Restaurant
2865;8,78955E+13;Poissonnerie
2866;5,3007E+13;Rayon boucherie-charcuterie
2867;4,99921E+13;Rayon boucherie-charcuterie
2868;5,23287E+13;Restaurant
2869;8,50773E+13;Restaurant
2870;5,20476E+13;Purification/Expédition de coquillages
2871;8,92494E+13;Chaîne d'abattage d'animaux boucherie/Gibier ongulé élevage
2872;8,39788E+13;Restaurant
2873;5,72102E+13;Restauration collective
2874;3,42389E+13;Libre service|Rayon poissonnerie
2875;2,642E+13;Restauration collective
2876;4,84073E+13;Restaurant
2877;8,92494E+13;Chaîne d'abattage d'animaux boucherie/Gibier ongulé élevage
2878;8,88249E+13;Producteur fermier
2879;5,17585E+13;Purification/Expédition de coquillages
2880;4,93845E+13;Entreposage de distribution de denrées alimentaires
2881;5,28047E+13;Alimentation générale
2882;3,97524E+13;Boulangerie-Pâtisserie
2883;2,133E+13;Restauration collective
2884;4,01213E+13;Rayon poissonnerie|Rayon fromagerie|Rayon boucherie-charcuterie
2885;2,17301E+13;Restauration collective
2886;8,17865E+13;Producteur fermier
2887;4,39976E+13;Restauration collective
2888;3,12148E+13;Restauration collective
2889;2,17801E+13;Restauration collective
2890;8,04089E+13;Transformation de lait ou produits laitiers
2891;8,23405E+13;Restaurant
2892;4,45269E+13;Restaurant
2893;4,02412E+13;Producteur fermier
2894;8,9889E+13;Transformation de lait ou produits laitiers
2895;4,08761E+13;Centre d'emballage des oeufs
2896;5,04233E+13;Restaurant
2897;8,21922E+13;Restaurant
2898;4,14363E+13;Producteur fermier
2899;8,38655E+13;Libre service
2900;4,10409E+13;Libre service
2901;4,31687E+13;Purification/Expédition de coquillages
2902;2,16209E+13;Restauration collective
2903;3,99327E+13;Restaurant
2904;4,42245E+13;Purification/Expédition de coquillages
2905;2,69102E+13;Restauration collective
2906;8,11964E+13;Restaurant
2907;7,51908E+13;Restaurant
2908;5,38491E+13;Boucherie-Charcuterie
2909;3,29903E+13;Restaurant
2910;3,81174E+13;Producteur fermier
2911;2,194E+13;Restauration collective
2912;8,14028E+13;VH, VSM, préparation viandes boucherie
2913;8,11565E+13;Restauration collective
2914;4,83474E+13;Restaurant
2915;8,38415E+13;Libre service|Alimentation générale
2916;8,80826E+13;Transformation de lait ou produits laitiers
2917;8,23911E+13;Libre service
2918;3,38253E+13;Restauration collective
2919;2,18903E+13;Restauration collective
2920;3,7645E+13;Boulangerie-Pâtisserie
2921;4,88025E+13;Traitement du gibier sauvage
2922;8,14324E+13;Restaurant
2923;7,94357E+13;Restaurant
2924;4,98178E+13;Restaurant
2925;8,24628E+13;Restaurant
2926;4,99921E+13;Rayon boucherie-charcuterie
2927;4,90316E+13;Commerce alimentaire
2928;4,52182E+13;Alimentation générale
2929;8,28039E+13;Restaurant
2930;8,42686E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
2931;7,75658E+13;Restaurant
2932;2,17106E+13;Restauration collective
2933;8,89565E+13;Restaurant
2934;2,00035E+13;Restauration collective
2935;7,90282E+13;Restaurant
2936;8,21966E+13;Restaurant
2937;4,51611E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
2938;3,95347E+13;Boucherie-Charcuterie
2939;4,11131E+13;Transformation de lait ou produits laitiers
2940;4,29592E+13;Boucherie-Charcuterie
2941;8,84858E+13;Restaurant
2942;8,43151E+13;Restaurant
2943;7,50428E+13;Restaurant
2944;2,18201E+13;Restauration collective
2945;8,38204E+13;Restaurant
2946;8,13103E+13;Traiteur|Boucherie-Charcuterie
2947;2,00025E+13;Transport de denrées alimentaires
2948;7,85425E+13;Restauration collective
2949;8,13103E+13;Traiteur|Boucherie-Charcuterie
2950;2,175E+13;Restauration collective
2951;7,75685E+13;Restauration collective
2952;5,28093E+13;Restauration collective
2953;8,19963E+13;Restaurant
2954;4,31434E+13;Transformation de produits de la pêche
2955;8,8177E+13;Restaurant
2956;5,28794E+13;Restauration collective
2957;8,27719E+13;Restaurant
2958;8,95231E+13;Transformation de produits carnés
2959;2,00085E+13;Restauration collective
2960;8,4481E+13;Restaurant
2961;8,8785E+13;Restaurant
2962;8,88625E+13;Producteur fermier
2963;5,03607E+13;Restauration collective
2964;7,8692E+13;Rayon poissonnerie
2965;8,27867E+13;Restaurant
2966;3,50204E+13;Restauration collective
2967;2,16206E+13;Restauration collective
2968;8,09979E+13;Traiteur|Boucherie-Charcuterie
2969;5,30275E+13;Restaurant
2970;8,21704E+13;Restaurant
2971;7,91274E+13;Purification/Expédition de coquillages
2972;4,20016E+13;Purification/Expédition de coquillages
2973;8,22388E+13;Purification/Expédition de coquillages
2974;4,90152E+13;Restauration collective
2975;7,99152E+13;Restaurant
2976;7,95012E+13;Producteur fermier
2977;5,03607E+13;Restauration collective
2978;3,16934E+13;Restauration collective
2979;5,39812E+13;Restaurant
2980;4,32136E+13;Poissonnerie
2981;8,28731E+13;Restauration collective
2982;8,81109E+13;Boucherie-Charcuterie
2983;8,07749E+13;Restaurant
2984;3,34159E+13;Restauration collective
2985;8,08386E+13;Libre service|Alimentation générale
2986;8,28833E+13;Restaurant
2987;4,32348E+13;Restaurant
2988;6,792E+13;Transformation de lait ou produits laitiers
2989;8,42687E+13;Libre service
2990;1,95413E+13;Restauration collective
2991;4,90205E+13;Pêche de production primaire
2992;8,80634E+13;Restaurant
2993;4,12737E+13;Caves d'affinage
2994;2,13806E+13;Restauration collective
2995;3,983E+13;Restaurant
2996;4,48758E+13;Boucherie-Charcuterie
2997;2,19301E+13;Restauration collective
2998;3,38253E+13;Restauration collective
2999;7,52015E+13;Restaurant
3000;6,792E+13;Déshydratation de lait ou produits laitiers
3001;3,80915E+13;Transformation de produits carnés
3002;8,2793E+13;Restaurant
3003;5,23774E+13;Restaurant
3004;8,97486E+13;Restaurant
3005;5,31365E+13;Restaurant
3006;4,20838E+13;Restauration collective
3007;4,82823E+13;Restaurant
3008;8,18134E+13;Restaurant
3009;7,93819E+13;Restaurant
3010;4,95243E+13;Producteur fermier
3011;5,3757E+13;Producteur fermier
3012;4,08457E+13;Restaurant
3013;8,38983E+13;Boucherie-Charcuterie
3014;8,0082E+13;Mareyage et préparation de produits de la pêche
3015;2,484E+13;Restauration collective
3016;2,18301E+13;Restauration collective
3017;8,48091E+13;Restaurant
3018;3,41062E+13;Restauration collective
3019;4,47567E+13;Restaurant
3020;8,87487E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
3021;4,51222E+13;Rayon fromagerie|Rayon traiteur|Rayon boucherie-charcuterie
3022;3,80945E+13;Découpe de viandes de volailles/lagomorphe
3023;2,11702E+13;Restauration collective
3024;4,02337E+13;Découpe de viandes de volailles/lagomorphe
3025;P00007268001;Restauration collective
3026;2,693E+13;Restauration collective
3027;4,12432E+13;Libre service
3028;8,92492E+13;Restaurant
3029;7,50389E+13;Restaurant
3030;3,0057E+13;Restauration collective
3031;8,44789E+13;Boucherie-Charcuterie
3032;2,19106E+13;Restauration collective
3033;8,10393E+13;Fromagerie|Traiteur|Boucherie-Charcuterie
3034;4,11781E+13;Purification/Expédition de coquillages
3035;5,4695E+13;Chaîne d'abattage d'animaux boucherie/Gibier ongulé élevage
3036;7,83972E+13;Restauration collective
3037;8,91738E+13;Boucherie-Charcuterie
3038;2,16903E+13;Restauration collective
3039;4,03052E+13;Restaurant
3040;3,11462E+13;Transformation de produits carnés
3041;7,81702E+13;Restauration collective
3042;8,77757E+13;Restaurant
3043;8,20309E+13;Traiteur|Boucherie-Charcuterie
3044;4,44654E+13;Purification/Expédition de coquillages
3045;5,09017E+13;Purification/Expédition de coquillages
3046;7,75624E+13;Restauration collective
3047;2,6691E+13;Restauration collective
3048;4,13675E+13;Producteur fermier
3049;8,81126E+13;Transformation de lait ou produits laitiers
3050;4,01639E+13;Transformation de produits carnés
3051;7,93305E+13;Restauration collective
3052;3,81308E+13;Producteur fermier
3053;3,38253E+13;Restauration collective
3054;2,19733E+13;Restauration collective
3055;5,11445E+13;Restauration collective
3056;5,17728E+13;Restauration collective
3057;8,84277E+13;Boucherie-Charcuterie
3058;3,20355E+13;Restauration collective
3059;7,92151E+13;Poissonnerie
3060;3,48047E+13;Restauration collective
3061;5,22702E+13;Restaurant
3062;4,50428E+13;Restaurant
3063;4,78456E+13;Boulangerie-Pâtisserie|Traiteur
3064;7,79869E+13;Restauration collective
3065;2,00055E+13;Restauration collective
3066;2,61903E+13;Restauration collective
3067;8,48391E+13;Restaurant
3068;8,2283E+13;Découpe de viande de boucherie
3069;7,77381E+13;Restauration collective
3070;4,11119E+13;Producteur fermier
3071;2,194E+13;Restauration collective
3072;4,13078E+13;Restauration collective
3073;8,02895E+13;Restaurant
3074;7,91193E+13;Transformation de produits carnés
3075;8,82801E+13;Boucherie-Charcuterie
3076;5,3498E+13;Pêche de production primaire
3077;7,79669E+13;Restauration collective
3078;2,13401E+13;Restauration collective
3079;8,81555E+13;Restaurant
3080;8,29398E+13;Restaurant
3081;7,51469E+13;Restaurant
3082;4,40093E+13;Fromagerie|Alimentation générale
3083;7,76656E+13;Restauration collective
3084;5,38993E+13;Producteur fermier
3085;4,77944E+13;Producteur fermier
3086;3,23005E+13;Restauration collective
3087;4,03506E+13;Restaurant
3088;2,17303E+13;Restauration collective
3089;8,41177E+13;Restaurant
3090;8,31217E+13;Restaurant
3091;8,95161E+13;Restaurant
3092;3,83987E+13;VH, VSM, préparation viandes boucherie
3093;5,82098E+13;Restaurant
3094;3,02365E+13;Libre service
3095;5,07624E+13;Chocolatier|Boulangerie-Pâtisserie|Glacier
3096;4,41265E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
3097;5,22937E+13;Alimentation générale|Boucherie-Charcuterie
3098;7,8692E+13;Rayon pain/viennoiserie/pâtisserie
3099;4,41265E+13;Découpe de viandes de volailles/lagomorphe
3100;8,77955E+13;Restaurant
3101;7,7845E+13;Restauration collective
3102;5,29949E+13;Transformation de lait ou produits laitiers
3103;5,09255E+13;Restaurant
3104;7,8692E+13;Rayon boucherie-charcuterie
3105;3,42014E+13;Poissonnerie
3106;8,02033E+13;Restaurant
3107;7,88476E+13;Producteur fermier
3108;8,80081E+13;Restaurant
3109;7,53019E+13;Restaurant
3110;3,22251E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
3111;2,16001E+13;Restauration collective
3112;5,0928E+13;Restaurant
3113;5,08726E+13;Producteur fermier
3114;3,84702E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
3115;4,22613E+13;Restaurant
3116;8,82976E+13;Transformation de lait ou produits laitiers
3117;4,344E+13;Entreposage de distribution de denrées alimentaires
3118;4,02337E+13;Découpe de viande de boucherie
3119;3,90862E+13;VH, VSM, préparation viandes boucherie
3120;8,0198E+13;Restaurant
3121;8,11481E+13;Boucherie-Charcuterie
3122;3,90862E+13;Transformation de produits carnés
3123;2,67201E+13;Restauration collective
3124;3,40184E+13;Restauration collective
3125;8,18521E+13;Restaurant
3126;4,80163E+13;Transport de denrées alimentaires
3127;4,29237E+13;Alimentation générale
3128;3,79851E+13;Purification/Expédition de coquillages
3129;5,72159E+13;Restaurant
3130;7,9078E+13;Restaurant
3131;4,82243E+13;Purification/Expédition de coquillages
3132;8,3042E+13;Boulangerie-Pâtisserie|Traiteur
3133;7,75604E+13;Restauration collective
3134;8,18259E+13;Centre d'emballage des oeufs
3135;2,603E+13;Restauration collective
3136;4,07908E+13;Transformation de lait ou produits laitiers
3137;3,97683E+13;Restauration collective
3138;1,728E+12;Abattage de produits de l'aquaculture
3139;2,639E+13;Restauration collective
3140;2,657E+13;Restauration collective
3141;7,75671E+13;Restaurant
3142;F00000106001;Restaurant
3143;2,45701E+13;Restauration collective
3144;2,67602E+13;Restauration collective
3145;8,95307E+13;Transformation de lait ou produits laitiers
3146;4,77944E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
3147;2,13304E+13;Restauration collective
3148;8,09688E+13;Restaurant
3149;7,91518E+13;Restaurant
3150;8,29474E+13;Restaurant
3151;3,32199E+13;Restauration collective
3152;3,50022E+13;Restaurant
3153;5,33295E+13;Restauration collective
3154;4,88849E+13;Commerce alimentaire
3155;7,98215E+13;Mareyage et préparation de produits de la pêche
3156;4,15184E+13;Transformation de produits de la pêche
3157;4,40238E+13;Libre service
3158;9,00645E+13;Purification/Expédition de coquillages
3159;5,03542E+13;Producteur fermier
3160;8,18874E+13;Restaurant
3161;4,02337E+13;VH, VSM, préparation viandes boucherie
3162;1,945E+13;Restauration collective
3163;2,17103E+13;Restauration collective
3164;4,02337E+13;Transformation de produits carnés
3165;1,91704E+13;Transformation de lait ou produits laitiers
3166;8,21714E+13;Chaîne d'abattage d'animaux boucherie/Gibier ongulé élevage
3167;1,923E+13;Restauration collective
3168;1,92711E+13;Restauration collective
3169;5,37597E+13;Producteur fermier
3170;3,44227E+13;Restaurant
3171;4,04269E+13;Restaurant
3172;5,22611E+13;Poissonnerie
3173;7,98215E+13;Purification/Expédition de coquillages
3174;1,9281E+13;Restauration collective
3175;3,19346E+13;Restaurant
3176;5,00895E+13;Pêche de production primaire
3177;8,43409E+13;Restauration collective
3178;3,9843E+13;Transformation de lait ou produits laitiers
3179;7,91748E+13;Restauration collective
3180;2,667E+13;Restauration collective
3181;8,30085E+13;Restaurant
3182;2,15404E+13;Restauration collective
3183;5,38332E+13;Restaurant
3184;2,00025E+13;Restauration collective
3185;4,41195E+13;Libre service|Alimentation générale
3186;7,78951E+13;Restauration collective
3187;7,97715E+13;Restaurant
3188;5,28734E+13;Restaurant
3189;3,28824E+13;Préparation de produits composés
3190;7,86384E+13;Restauration collective
3191;5,72064E+13;Restaurant
3192;4,13625E+13;Restaurant
3193;5,72082E+13;Restauration collective
3194;6,02026E+13;Restaurant
3195;3,83707E+13;Alimentation générale
3196;8,38184E+13;Fromagerie|Boucherie-Charcuterie
3197;4,81204E+13;Boulangerie-Pâtisserie
3198;8,12297E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
3199;7,8596E+13;Restauration collective
3200;8,21154E+13;Boucherie-Charcuterie
3201;8,29608E+13;Traiteur|Boucherie-Charcuterie
3202;4,09931E+13;Producteur fermier
3203;5,12245E+13;Restaurant
3204;3,98906E+13;Mareyage et préparation de produits de la pêche
3205;8,18075E+13;Restaurant
3206;7,75666E+13;Restauration collective
3207;7,98564E+13;Restaurant
3208;4,80163E+13;Découpe de viande de boucherie
3209;5,52002E+13;Restauration collective
3210;4,23653E+13;Restaurant
3211;8,28111E+13;Restaurant
3212;4,94957E+13;Fromagerie
3213;8,90261E+13;Transformation de lait ou produits laitiers
3214;3,82997E+13;Rayon boucherie-charcuterie
3215;2,64403E+13;Restauration collective
3216;8,02471E+13;Restaurant
3217;1,728E+12;Mareyage et préparation de produits de la pêche
3218;1,728E+12;Transformation de produits de la pêche
3219;8,29905E+13;Boulangerie-Pâtisserie
3220;8,80611E+13;Restaurant
3221;5,89806E+13;Restauration collective
3222;8,94072E+13;Centre d'emballage des oeufs
3223;7,75682E+13;Restauration collective
3224;8,49194E+13;Restaurant
3225;4,93877E+13;Rayon boucherie-charcuterie
3226;8,27587E+13;Transformation de lait ou produits laitiers
3227;2,67602E+13;Restauration collective
3228;8,28856E+13;Restaurant
3229;3,82619E+13;Restaurant
3230;7,50423E+13;Traiteur|Boucherie-Charcuterie
3231;8,78906E+13;Producteur fermier
3232;2,675E+13;Restauration collective
3233;8,93848E+13;Traiteur|Boucherie-Charcuterie
3234;7,80782E+13;Restauration collective
3235;5,10197E+13;Restaurant
3236;8,90289E+13;Restaurant
3237;7,84414E+13;Restauration collective
3238;5,0946E+13;Restauration collective
3239;3,87482E+13;Transformation de lait ou produits laitiers
3240;1,97806E+13;Restauration collective
3241;2,4059E+12;Restaurant
3242;9,50027E+13;Restaurant
3243;3,90059E+13;Restauration collective
3244;1,94E+13;Restauration collective
3245;7,76229E+13;Restauration collective
3246;3,30606E+13;Découpe de viandes de volailles/lagomorphe
3247;5,8205E+13;Restaurant
3248;8,97521E+13;Restaurant
3249;2,183E+13;Restauration collective
3250;3,02475E+13;Libre service
3251;7,99386E+13;Restaurant
3252;3,32323E+13;Restauration collective
3253;8,85399E+13;Restaurant
3254;2,16301E+13;Restauration collective
