SIRET;Code_postal;APP_Libelle_activite_etablissement;Agrement;ods_type_activite;Synthese_eval_sanit_A améliorer;Synthese_eval_sanit_A corriger de manière urgente;Synthese_eval_sanit_Satisfaisant;Synthese_eval_sanit_Très satisfaisant
53318750600019;94;Restaurant;1;Autres;0;0;1;0
26110035800017;11;Restauration collective;1;Autres;0;0;0;1
34133967900050;63;Restauration collective;1;Autres;0;0;0;1
50751829800017;81;VH, VSM, préparation viandes boucherie;1;Viandes et produits carnés;0;0;0;1
77567227235278;14;Restauration collective;1;Autres;0;0;1;0
39436240400011;45;Restaurant;1;Autres;0;0;0;1
89884692800023;17;Purification/Expédition de coquillages;1;Produits de la mer et d'eau douce;0;0;0;1
34886231900012;25;Boucherie-Charcuterie;1;Autres;0;0;1;0
90254260400019;89;Boucherie-Charcuterie;1;Autres;0;0;1;0
83425326200010;13;Poissonnerie;1;Autres;0;0;0;1
26140100400013;14;Restauration collective;1;Autres;0;0;1;0
88060975500017;73;Fromagerie|Traiteur|Boucherie-Charcuterie;1;Autres;0;0;0;1
49317024500028;25;Découpe de fromages;1;Lait et produits laitiers;0;0;0;1
38196998900015;80;Chaîne d'abattage de volaille/lagomorphe/petit gibier;1;Abattoirs;0;0;1;0
52278519500010;24;Producteur fermier;1;Autres;0;0;0;1
48159928000049;34;Préparation de produits composés;1;Autres;0;0;1;0
75125645400081;94;Transport de denrées alimentaires;1;Transport et entreposage de denrées alimentaires;0;0;0;1
49454730000033;97;Pêche de production primaire;1;Produits de la mer et d'eau douce;0;0;0;1
81885802900015;19;Traiteur;1;Autres;0;0;1;0
82977493400014;56;Restaurant;1;Autres;0;0;1;0
35291671200024;80;Boucherie-Charcuterie;1;Autres;0;0;1;0
50878057400010;75;Libre service;1;Autres;0;0;0;1
82934718600027;75;Restaurant;1;Autres;0;0;0;1
43387140700014;26;Chaîne d'abattage de volaille/lagomorphe/petit gibier;1;Abattoirs;0;0;1;0
40086927700063;71;Déshydratation de lait ou produits laitiers;1;Lait et produits laitiers;0;0;1;0
84322991500015;93;Libre service|Alimentation générale;1;Autres;0;0;1;0
32076036600049;56;Mareyage et préparation de produits de la pêche;1;Produits de la mer et d'eau douce;0;0;1;0
48084186500029;22;Transformation de produits carnés;1;Viandes et produits carnés;0;0;1;0
51473743600014;28;Restaurant;1;Autres;0;0;1;0
83871295800019;75;Restaurant;1;Autres;0;0;0;1
44245306400010;33;Purification/Expédition de coquillages;1;Produits de la mer et d'eau douce;0;0;1;0
48226140100012;29;Boucherie-Charcuterie;1;Autres;0;0;1;0
82517403000015;42;Restaurant;1;Autres;0;0;1;0
79774122000017;60;Rayon traiteur|Rayon boucherie-charcuterie;1;Autres;0;0;1;0
79892567300013;8;Restauration collective;1;Autres;0;0;0;1
31890659100520;75;Restaurant;1;Autres;0;0;1;0
52941250400019;21;Producteur fermier;1;Autres;1;0;0;0
40974699700025;67;Restaurant;1;Autres;0;0;1;0
32076036600049;56;Purification/Expédition de coquillages;1;Produits de la mer et d'eau douce;0;0;0;1
87777289700014;75;Restaurant;1;Autres;0;0;1;0
83408590400011;88;Producteur fermier;1;Autres;0;0;1;0
35406444600017;26;Transformation de lait ou produits laitiers;1;Lait et produits laitiers;0;0;0;1
45173321600027;5;Traiteur|Boucherie-Charcuterie;1;Autres;0;0;1;0
81768431900012;76;Restaurant;1;Autres;0;0;1;0
49386564600019;76;Transformation de produits carnés;1;Viandes et produits carnés;1;0;0;0
79774122000017;60;Rayon boucherie-charcuterie;1;Autres;0;0;1;0
88511482700011;34;Restaurant;1;Autres;0;0;1;0
78417405400022;44;Restauration collective;1;Autres;0;0;1;0
81748664000029;75;Restaurant;1;Autres;0;0;1;0
44420161000037;97;Restauration collective;1;Autres;0;0;1;0
49386564600019;76;Découpe de gros gibier d'élevage;1;Viandes et produits carnés;1;0;0;0
33933424500018;44;Restauration collective;1;Autres;0;0;0;1
83357152400028;75;Restaurant;1;Autres;0;0;1;0
83416631600010;33;Restaurant;1;Autres;0;0;1;0
32097588100139;47;Découpe de viande de boucherie;1;Viandes et produits carnés;0;0;1;0
42826802305605;56;Libre service;1;Autres;0;0;1;0
41208222400087;22;Découpe de viande de boucherie;1;Viandes et produits carnés;0;0;0;1
48974564600013;19;Transformation de lait ou produits laitiers;1;Lait et produits laitiers;0;0;0;1
20007733700059;50;Restauration collective;1;Autres;0;0;0;1
82334785100011;13;Boucherie-Charcuterie;1;Autres;0;0;0;1
39931561301137;31;Entreposage de distribution de denrées alimentaires;1;Transport et entreposage de denrées alimentaires;0;0;0;1
52891707300017;62;Traiteur|Boucherie-Charcuterie;1;Autres;0;0;1;0
41870890500025;61;Rayon pain/viennoiserie/pâtisserie;1;Autres;0;0;0;1
83805515000018;75;Restaurant;1;Autres;0;0;1;0
20005433600199;49;Restauration collective;1;Autres;0;0;0;1
31775081800013;14;Caves d'affinage;1;Lait et produits laitiers;0;0;0;1
7565049900017;59;Chaîne d'abattage d'animaux boucherie/Gibier ongulé élevage;1;Abattoirs;0;0;0;1
41539380000016;39;Mareyage et préparation de produits de la pêche;1;Produits de la mer et d'eau douce;0;0;0;1
35027290200015;47;Producteur fermier;1;Autres;0;0;0;1
7565049900017;59;Découpe de viande de boucherie;1;Viandes et produits carnés;0;0;1;0
41539380000016;39;Abattage de produits de l'aquaculture;1;Produits de la mer et d'eau douce;0;0;0;1
82069485900019;75;Restaurant;1;Autres;0;0;1;0
89235347500015;93;Restaurant;1;Autres;0;1;0;0
49783024000030;94;Entreposage non spécialisé de denrées alimentaires;1;Transport et entreposage de denrées alimentaires;0;0;0;1
89204621000019;93;Restaurant;1;Autres;0;1;0;0
7565049900017;59;Chaîne d'abattage d'animaux boucherie/Gibier ongulé élevage;1;Abattoirs;0;0;0;1
41505369300016;10;Chaîne d'abattage de volaille/lagomorphe/petit gibier;1;Abattoirs;0;0;0;1
32912219600010;14;Producteur fermier;1;Autres;0;0;1;0
7565049900017;59;Transformation de produits carnés;1;Viandes et produits carnés;0;0;1;0
88214892700016;75;Restaurant;1;Autres;0;0;1;0
49108756500025;62;Mareyage et préparation de produits de la pêche;1;Produits de la mer et d'eau douce;0;0;0;1
7565049900017;59;VH, VSM, préparation viandes boucherie;1;Viandes et produits carnés;0;0;1;0
87971230500017;93;Boucherie-Charcuterie;1;Autres;0;0;1;0
80112427200015;20;Restaurant;1;Autres;0;0;0;1
47872975900025;97;Vivier produits de la pêche;1;Produits de la mer et d'eau douce;0;0;0;1
48212976400015;16;Transformation de lait ou produits laitiers;1;Lait et produits laitiers;0;0;0;1
82152158000018;15;Restaurant;1;Autres;0;0;1;0
81089070700013;93;Métier de bouche;1;Autres;0;0;0;1
81409046000019;75;Restaurant;1;Autres;0;0;0;1
38938924800011;69;Boulangerie-Pâtisserie;1;Autres;1;0;0;0
81222960700021;42;Restauration collective;1;Autres;0;0;1;0
82203913700028;75;Restaurant;1;Autres;0;0;1;0
51489051600024;75;Restaurant;1;Autres;0;0;0;1
13000323900014;98;Restauration collective;1;Autres;0;0;0;1
82860345600017;75;Restaurant;1;Autres;0;0;1;0
81511701500017;75;Restaurant;1;Autres;0;0;1;0
53153658900017;75;Restaurant;1;Autres;0;0;1;0
81375533700017;91;Restaurant;1;Autres;0;0;0;1
84347411500014;34;Producteur fermier;1;Autres;0;0;1;0
39834678300010;30;Chaîne d'abattage de volaille/lagomorphe/petit gibier;1;Abattoirs;0;0;0;1
51772454800014;88;Producteur fermier;1;Autres;0;0;0;1
81834387300019;34;Restaurant;1;Autres;0;0;0;1
38386332100014;61;Restauration collective;1;Autres;0;0;0;1
80175227000026;33;Restaurant;1;Autres;1;0;0;0
53927224500033;26;Restaurant;1;Autres;0;0;1;0
39367818000018;40;Transformation de produits carnés;1;Viandes et produits carnés;0;0;0;1
53752744200017;93;Restaurant;1;Autres;0;1;0;0
26880008300019;88;Restauration collective;1;Autres;0;0;1;0
49386564600019;76;Découpe de viande de boucherie;1;Viandes et produits carnés;1;0;0;0
40972391300029;75;Restaurant;1;Autres;0;0;1;0
43275099000017;55;Rayon poissonnerie;1;Autres;0;0;0;1
49066828200042;24;Restaurant;1;Autres;0;0;0;1
31712002000050;15;Caves d'affinage;1;Lait et produits laitiers;0;0;0;1
42214083000023;29;Transformation de produits de la pêche;1;Produits de la mer et d'eau douce;0;0;0;1
78948841800060;73;Restauration collective;1;Autres;0;0;0;1
83134229000010;94;Restaurant;1;Autres;0;0;1;0
84313381000013;64;Transformation de lait ou produits laitiers;1;Lait et produits laitiers;0;0;0;1
85376563400029;65;Producteur fermier;1;Autres;0;0;0;1
21020546400022;2;Restauration collective;1;Autres;0;0;0;1
83062375700010;75;Restaurant;1;Autres;0;0;1;0
43449599000047;54;Restaurant;1;Autres;0;0;1;0
83393004300017;68;Restaurant;1;Autres;0;0;1;0
82117712800013;82;Restauration collective;1;Autres;0;0;1;0
40259683700011;59;Centre d'emballage des oeufs;1;Œufs et ovoproduits;0;0;1;0
87910167300025;13;Traiteur|Boucherie-Charcuterie;1;Autres;0;0;0;1
51477723400014;56;Alimentation générale|Boucherie-Charcuterie;1;Autres;0;0;0;1
33897344900022;65;Chaîne d'abattage de volaille/lagomorphe/petit gibier;1;Abattoirs;0;0;1;0
88072348100011;51;Restaurant;1;Autres;0;0;0;1
42812921700017;74;Caves d'affinage;1;Lait et produits laitiers;0;0;0;1
39260362700010;92;Restauration collective;1;Autres;0;0;1;0
31396597200018;75;Restaurant;1;Autres;0;0;1;0
89255300900010;97;Restaurant;1;Autres;0;0;1;0
50387041200015;44;Découpe de viande de boucherie;1;Viandes et produits carnés;0;0;0;1
87904680300018;86;Restaurant;1;Autres;0;0;0;1
42416274100013;38;Chaîne d'abattage de volaille/lagomorphe/petit gibier;1;Abattoirs;0;0;0;1
50889754300015;4;Boucherie-Charcuterie;1;Autres;0;0;1;0
34939730700043;83;Poissonnerie;1;Autres;0;0;0;1
82698001300013;19;Transformation de produits carnés;1;Viandes et produits carnés;0;0;1;0
82757132400017;83;Restaurant;1;Autres;0;0;1;0
45132133500171;58;Rayon boucherie-charcuterie;1;Autres;0;0;1;0
39948871700014;46;VH, VSM, préparation viandes volailles lagomorphes;1;Viandes et produits carnés;0;0;0;1
44533597900016;34;Centre d'emballage des oeufs;1;Œufs et ovoproduits;0;0;0;1
26380009600012;38;Restauration collective;1;Autres;0;0;1;0
82441662200028;13;Chocolatier|Boulangerie-Pâtisserie|Glacier;1;Autres;0;0;1;0
83045363500013;75;Boucherie-Charcuterie;1;Autres;0;0;0;1
48532352100016;75;Restaurant;1;Autres;0;0;1;0
48433394300021;56;Boucherie-Charcuterie;1;Autres;0;0;1;0
20009045400014;35;Restauration collective;1;Autres;0;0;0;1
48437283400016;17;Purification/Expédition de coquillages;1;Produits de la mer et d'eau douce;0;0;0;1
42307441800017;11;Purification/Expédition de coquillages;1;Produits de la mer et d'eau douce;0;0;1;0
81957882400016;93;Restaurant;1;Autres;0;0;1;0
20009008200013;7;Restauration collective;1;Autres;0;0;1;0
51365084600035;28;Restaurant;1;Autres;0;0;1;0
50954738600029;26;Transformation de lait ou produits laitiers;1;Lait et produits laitiers;0;0;0;1
21940043900176;94;Restauration collective;1;Autres;0;0;1;0
35027035100611;13;Restauration collective;1;Autres;0;0;1;0
50820000300012;51;Restaurant;1;Autres;0;0;1;0
26290032700095;29;Restauration collective;1;Autres;0;0;1;0
84480457500018;53;Centre d'emballage des oeufs;1;Œufs et ovoproduits;0;0;0;1
81068697200037;52;Producteur fermier;1;Autres;0;0;0;1
87928132700020;6;Restaurant;1;Autres;0;0;1;0
43381305200027;50;Purification/Expédition de coquillages;1;Produits de la mer et d'eau douce;0;0;0;1
44035928900012;69;Restaurant;1;Autres;0;0;1;0
49492648800011;30;Restaurant;1;Autres;1;0;0;0
51493220100015;50;Producteur fermier;1;Autres;0;0;0;1
39334394200016;56;Purification/Expédition de coquillages;1;Produits de la mer et d'eau douce;0;0;1;0
80140052400014;7;Boucherie-Charcuterie;1;Autres;0;0;1;0
53191849800019;28;Chaîne d'abattage de volaille/lagomorphe/petit gibier;1;Abattoirs;0;0;0;1
42812921700017;74;Transformation de lait ou produits laitiers;1;Lait et produits laitiers;0;0;0;1
88059401500013;13;Boucherie-Charcuterie;1;Autres;0;0;1;0
84970312900015;75;Restaurant;1;Autres;0;0;1;0
52757770400010;24;Transformation de produits carnés;1;Viandes et produits carnés;0;0;0;1
90221738900011;54;Restaurant;1;Autres;0;0;0;1
39948871700014;46;Transformation de produits carnés;1;Viandes et produits carnés;0;0;0;1
88931207000010;75;Restaurant;1;Autres;0;0;1;0
31890644300714;44;Restaurant;1;Autres;0;0;1;0
20008984500024;73;Restauration collective;1;Autres;0;0;1;0
39438136200018;68;Restaurant;1;Autres;0;0;1;0
79125251300019;50;Restaurant;1;Autres;0;1;0;0
44028375208237;75;Libre service;1;Autres;0;0;0;1
48941621400018;64;Transformation de lait ou produits laitiers;1;Lait et produits laitiers;0;0;0;1
66202519659091;2;Restauration collective;1;Autres;0;0;0;1
80804066100023;75;Restaurant;1;Autres;0;0;1;0
39784612200018;75;Restaurant;1;Autres;0;0;0;1
34020876800028;57;Rayon poissonnerie;1;Autres;0;0;0;1
26750004903274;75;Restauration collective;1;Autres;0;0;0;1
79313235800011;93;Alimentation générale;1;Autres;1;0;0;0
83968228300016;72;Traiteur;1;Autres;0;0;1;0
19740018700013;74;Restauration collective;1;Autres;0;0;0;1
75388875900010;23;Producteur fermier;1;Autres;0;0;0;1
80868552300017;34;Métier de bouche;1;Autres;0;0;1;0
40201542400011;72;Producteur fermier;1;Autres;0;0;0;1
83415730700010;24;Chaîne d'abattage de volaille/lagomorphe/petit gibier;1;Abattoirs;0;0;1;0
80842069900015;91;Restaurant;1;Autres;0;0;1;0
83116378700011;75;Restaurant;1;Autres;0;0;0;1
26110007700021;11;Restauration collective;1;Autres;0;0;0;1
79935335400027;95;Restauration collective;1;Autres;0;0;1;0
82242182200013;75;Restaurant;1;Autres;0;0;1;0
44859671801667;49;Restauration collective;1;Autres;0;0;0;1
50448605100015;73;Transformation de lait ou produits laitiers;1;Lait et produits laitiers;0;0;0;1
37806493500034;59;Purification/Expédition de coquillages;1;Produits de la mer et d'eau douce;0;0;0;1
79887429300011;62;Producteur fermier;1;Autres;0;0;1;0
79128333600018;20;Producteur fermier;1;Autres;0;0;1;0
32121233400015;43;Chaîne d'abattage d'animaux boucherie/Gibier ongulé élevage;1;Abattoirs;0;0;1;0
50426030800029;56;Purification/Expédition de coquillages;1;Produits de la mer et d'eau douce;0;0;0;1
31890644301993;23;Restaurant;1;Autres;0;0;1;0
87812781000025;65;Entreposage de distribution de denrées alimentaires;1;Transport et entreposage de denrées alimentaires;0;0;0;1
88758988500011;13;Restaurant;1;Autres;0;0;0;1
32121233400015;43;Chaîne d'abattage d'animaux boucherie/Gibier ongulé élevage;1;Abattoirs;0;0;1;0
80928100900013;64;Transformation de lait ou produits laitiers;1;Lait et produits laitiers;0;0;0;1
69850058400017;67;Chaîne d'abattage d'animaux boucherie/Gibier ongulé élevage;1;Abattoirs;0;0;1;0
32121233400015;43;Chaîne d'abattage d'animaux boucherie/Gibier ongulé élevage;1;Abattoirs;0;0;1;0
32690343200010;32;Chaîne d'abattage de volaille/lagomorphe/petit gibier;1;Abattoirs;0;0;0;1
43916672900012;51;Chaîne d'abattage de volaille/lagomorphe/petit gibier;1;Abattoirs;0;0;0;1
13002374000330;2;Découpe de viande de boucherie;1;Viandes et produits carnés;0;0;0;1
83927391900010;23;Producteur fermier;1;Autres;0;0;0;1
83992356200020;28;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
83921062200016;22;Boucherie-Charcuterie;1;Autres;0;0;1;0
21910340500094;91;Restauration collective;1;Autres;0;0;1;0
88180605300016;59;Restaurant;1;Autres;1;0;0;0
81114229800017;83;Centre d'emballage des oeufs;1;Œufs et ovoproduits;0;0;1;0
82513320000048;76;Poissonnerie;1;Autres;0;0;1;0
48842068800019;75;Restaurant;1;Autres;0;0;1;0
30146112500017;51;Restauration collective;1;Autres;0;0;1;0
45132133500080;60;Restaurant;1;Autres;0;0;1;0
32097588100139;47;Transformation de produits carnés;1;Viandes et produits carnés;0;0;1;0
83954730400015;73;Transformation de lait ou produits laitiers;1;Lait et produits laitiers;0;0;0;1
49794954500022;24;Restaurant;1;Autres;0;0;1;0
21690096900017;69;Restauration collective;1;Autres;0;0;0;1
95752796300020;69;Entreposage de distribution de denrées alimentaires;1;Transport et entreposage de denrées alimentaires;0;0;0;1
19020032900018;2;Restauration collective;1;Autres;0;0;1;0
38148229800035;77;Découpe de viande de boucherie;1;Viandes et produits carnés;0;0;0;1
74999542900026;34;Restaurant;1;Autres;0;0;1;0
39326677000030;33;Transformation de produits carnés;1;Viandes et produits carnés;0;0;0;1
82876706100025;46;Chaîne d'abattage de volaille/lagomorphe/petit gibier;1;Abattoirs;0;0;1;0
39459745400013;61;Transformation de lait ou produits laitiers;1;Lait et produits laitiers;0;0;0;1
26750045200706;75;Restauration collective;1;Autres;0;0;1;0
39931561301137;31;Vivier produits de la pêche;1;Produits de la mer et d'eau douce;0;0;0;1
50096878900015;97;Transformation de produits de la pêche;1;Produits de la mer et d'eau douce;0;0;1;0
82539669000018;20;Restaurant;1;Autres;0;0;0;1
38501386700010;15;Transformation de lait ou produits laitiers;1;Lait et produits laitiers;0;0;0;1
38988922100013;79;Transformation de lait ou produits laitiers;1;Lait et produits laitiers;0;0;1;0
50969183800023;75;Restaurant;1;Autres;0;0;0;1
82112649700014;94;Restaurant;1;Autres;0;0;1;0
80484597200012;89;Transport de denrées alimentaires;1;Transport et entreposage de denrées alimentaires;0;0;0;1
48962360300037;4;Producteur fermier;1;Autres;0;0;1;0
41826327300058;76;Transformation de lait ou produits laitiers;1;Lait et produits laitiers;0;0;1;0
32615005900052;76;Restauration collective;1;Autres;0;0;0;1
50436370600012;74;Mareyage et préparation de produits de la pêche;1;Produits de la mer et d'eau douce;0;0;1;0
32826524400025;75;Restauration collective;1;Autres;0;0;1;0
80187578200014;69;Producteur fermier;1;Autres;0;0;0;1
52173338600010;7;Transformation de lait ou produits laitiers;1;Lait et produits laitiers;0;0;0;1
83909869600017;75;Restaurant;1;Autres;0;0;1;0
53173656900017;26;Producteur fermier;1;Autres;0;0;0;1
84223038500010;73;Fromagerie|Boucherie-Charcuterie;1;Autres;0;0;0;1
83016298800018;97;Restaurant;1;Autres;0;0;1;0
88517354200014;64;Transformation de lait ou produits laitiers;1;Lait et produits laitiers;0;0;0;1
83301945800011;83;Restaurant;1;Autres;0;0;0;1
51091122500017;33;Traiteur;1;Autres;0;0;0;1
17350120600226;49;Restauration collective;1;Autres;0;0;0;1
41781325000038;65;Transformation de produits carnés;1;Viandes et produits carnés;0;0;0;1
88506770200013;68;Boulangerie-Pâtisserie;1;Autres;1;0;0;0
42169735000021;48;Restauration collective;1;Autres;0;0;1;0
79131417200036;75;Restaurant;1;Autres;0;0;0;1
84476814300019;85;Restaurant;1;Autres;0;0;1;0
81271456600013;22;Boucherie-Charcuterie;1;Autres;0;0;0;1
77567227213721;91;Restauration collective;1;Autres;0;0;1;0
81129321600016;85;Restaurant;1;Autres;1;0;0;0
85045118800013;66;Restaurant;1;Autres;0;0;1;0
43298525700075;70;Transformation de lait ou produits laitiers;1;Lait et produits laitiers;0;0;1;0
21030298000029;3;Restauration collective;1;Autres;0;0;1;0
84303671600010;66;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
87859682400010;55;Producteur fermier;1;Autres;0;0;0;1
19070847900018;7;Restauration collective;1;Autres;0;0;1;0
77560540500395;44;Restaurant;1;Autres;0;0;0;1
52004200300027;20;Boucherie-Charcuterie;1;Autres;0;0;1;0
38506677400014;65;Découpe de viande de boucherie;1;Viandes et produits carnés;0;0;1;0
83958102200010;19;Producteur fermier;1;Autres;0;0;1;0
81270112600011;59;Restaurant;1;Autres;1;0;0;0
50923242700021;74;Restaurant;1;Autres;1;0;0;0
34441703500013;60;Transformation de produits carnés;1;Viandes et produits carnés;0;0;1;0
31873216100035;75;Restauration collective;1;Autres;0;0;1;0
19601446800017;60;Restauration collective;1;Autres;0;0;0;1
89081461900015;13;Poissonnerie;1;Autres;0;0;0;1
31775081800013;14;Transformation de lait ou produits laitiers;1;Lait et produits laitiers;0;0;1;0
52993012500016;75;Restaurant;1;Autres;0;0;1;0
59103192700013;75;Alimentation générale;1;Autres;0;0;0;1
41870890500025;61;Rayon boucherie-charcuterie;1;Autres;0;0;0;1
75132679400029;30;Restaurant;1;Autres;0;0;1;0
89842309000015;75;Restaurant;1;Autres;0;0;0;1
35027290200015;47;Chaîne d'abattage de volaille/lagomorphe/petit gibier;1;Abattoirs;0;0;0;1
89983280200016;54;Restaurant;1;Autres;0;0;0;1
82498620200011;86;Restaurant;1;Autres;0;0;1;0
43980123400014;17;Purification/Expédition de coquillages;1;Produits de la mer et d'eau douce;0;0;1;0
38003976800029;35;Chaîne d'abattage de volaille/lagomorphe/petit gibier;1;Abattoirs;1;0;0;0
50113748300167;75;Restaurant;1;Autres;0;0;0;1
45288923100018;73;Transformation de lait ou produits laitiers;1;Lait et produits laitiers;0;0;0;1
84301461400013;57;Producteur fermier;1;Autres;0;0;0;1
41391071200038;72;Restaurant;1;Autres;0;0;1;0
79742556800012;75;Traiteur;1;Autres;0;0;1;0
88376188400013;4;Restaurant;1;Autres;0;0;1;0
48280984500019;57;Métier de bouche;1;Autres;0;0;1;0
32912219600010;14;Producteur fermier;1;Autres;0;0;0;1
89376149400010;42;Centre d'emballage des oeufs;1;Œufs et ovoproduits;0;0;0;1
38003976800029;35;Centre d'emballage des oeufs;1;Œufs et ovoproduits;0;0;1;0
34883494600017;48;Transformation de lait ou produits laitiers;1;Lait et produits laitiers;0;0;0;1
26940134500013;94;Restauration collective;1;Autres;0;0;1;0
49930885600529;75;Libre service;1;Autres;0;0;0;1
83223162500019;75;Restaurant;1;Autres;0;0;1;0
80946162700014;35;Purification/Expédition de coquillages;1;Produits de la mer et d'eau douce;0;0;0;1
42910587700014;75;Restaurant;1;Autres;0;0;1;0
33281801200038;46;Restaurant;1;Autres;1;0;0;0
19320025000010;32;Restauration collective;1;Autres;0;0;1;0
34981889800026;56;Boucherie-Charcuterie;1;Autres;0;0;1;0
85353524300010;19;Découpe de viande de boucherie;1;Viandes et produits carnés;0;0;1;0
85281717000016;75;Restaurant;1;Autres;0;0;1;0
48198976200028;55;Boucherie-Charcuterie;1;Autres;0;0;1;0
39246407900012;16;Transformation de lait ou produits laitiers;1;Lait et produits laitiers;0;0;1;0
19490782000014;49;Restauration collective;1;Autres;0;0;0;1
26940134500013;94;Restauration collective;1;Autres;0;0;1;0
53927224500033;26;Restaurant;1;Autres;0;0;0;1
33309976000014;89;Transformation de lait ou produits laitiers;1;Lait et produits laitiers;0;0;1;0
75308566100027;75;Restaurant;1;Autres;0;0;1;0
21630393300024;63;Restauration collective;1;Autres;0;0;1;0
30121321100040;1;Découpe de viandes de volailles/lagomorphe;1;Viandes et produits carnés;0;0;1;0
26940134500013;94;Responsable de restauration collective;1;Autres;0;0;1;0
35277997900017;50;Production de collagène, de gélatine ou de PHR;1;Viandes et produits carnés;0;0;0;1
43973946700041;14;Restauration collective;1;Autres;0;0;1;0
19783358500015;78;Restauration collective;1;Autres;0;0;1;0
33897344900022;65;Transformation de produits carnés;1;Viandes et produits carnés;0;0;1;0
19911443000010;91;Restauration collective;1;Autres;0;0;0;1
88389560900021;84;Poissonnerie;1;Autres;0;0;0;1
53146410500018;15;Transformation de lait ou produits laitiers;1;Lait et produits laitiers;0;0;1;0
30121321100040;1;VH, VSM, préparation viandes volailles lagomorphes;1;Viandes et produits carnés;0;0;1;0
89861222100017;20;Restaurant;1;Autres;0;0;1;0
79473490500019;75;Restaurant;1;Autres;0;0;1;0
58215004100678;75;Restaurant;1;Autres;0;0;0;1
82944446200016;75;Restaurant;1;Autres;0;0;1;0
26140095600064;14;Restauration collective;1;Autres;0;0;1;0
80968511800014;15;Caves d'affinage;1;Lait et produits laitiers;0;0;0;1
21232200200016;23;Restauration collective;1;Autres;0;0;0;1
37794851800024;85;Purification/Expédition de coquillages;1;Produits de la mer et d'eau douce;0;0;0;1
80198865000025;75;Restaurant;1;Autres;0;0;1;0
90205319800013;67;Restaurant;1;Autres;0;0;1;0
45079283300029;75;Chocolatier;1;Autres;0;0;0;1
82085704300013;65;Restauration collective;1;Autres;0;0;1;0
81199552100010;80;Centre d'emballage des oeufs;1;Œufs et ovoproduits;0;0;1;0
38537870800015;75;Restauration collective;1;Autres;0;0;1;0
84878437700014;62;Centre d'emballage des oeufs;1;Œufs et ovoproduits;0;0;0;1
35111948200013;64;Caves d'affinage;1;Lait et produits laitiers;0;0;0;1
83536253400017;75;Restaurant;1;Autres;0;0;1;0
89506664500014;75;Libre service|Alimentation générale;1;Autres;0;0;0;1
53911322500012;51;Restaurant;1;Autres;0;0;0;1
83519620500016;10;Restaurant;1;Autres;0;0;0;1
49310738700018;3;Transformation de lait ou produits laitiers;1;Lait et produits laitiers;0;0;0;1
88888598500018;75;Restaurant;1;Autres;0;0;1;0
39472322500022;75;Restaurant;1;Autres;0;0;0;1
80968511800014;15;Transformation de lait ou produits laitiers;1;Lait et produits laitiers;0;0;0;1
84194145300018;91;Restaurant;1;Autres;0;0;0;1
82476659600012;93;Restaurant;1;Autres;0;0;1;0
88899143700011;64;Poissonnerie;1;Autres;0;0;1;0
53907802200016;61;Entreposage de distribution de denrées alimentaires;1;Transport et entreposage de denrées alimentaires;0;0;0;1
83357498100019;29;Restauration collective;1;Autres;0;0;0;1
82001580800042;51;Restaurant;1;Autres;0;0;1;0
83412370500016;26;Transformation de lait ou produits laitiers;1;Lait et produits laitiers;0;0;1;0
82412660100015;93;Restaurant;1;Autres;0;0;1;0
39787094000012;26;Restaurant;1;Autres;0;0;0;1
43441318300014;75;Restaurant;1;Autres;0;0;1;0
82448225100025;75;Autres activités de remise directe;1;Autres;0;0;1;0
48126131100064;75;Restaurant;1;Autres;0;0;0;1
89869025000037;69;Fromagerie|Traiteur|Boucherie-Charcuterie;1;Autres;0;0;0;1
41011367400015;7;Transformation de lait ou produits laitiers;1;Lait et produits laitiers;0;0;0;1
33191523100012;79;Découpe de viandes de volailles/lagomorphe;1;Viandes et produits carnés;0;0;0;1
77557606900014;29;Découpe de viande de boucherie;1;Viandes et produits carnés;0;0;0;1
38417317500017;75;Autres activités de remise directe;1;Autres;0;0;1;0
33825308116731;57;Restauration collective;1;Autres;0;0;0;1
79074022900014;56;Restaurant;1;Autres;0;0;1;0
89301389600012;54;Restaurant;1;Autres;0;0;0;1
33191523100012;79;Chaîne d'abattage de volaille/lagomorphe/petit gibier;1;Abattoirs;0;0;0;1
53461738600022;17;Purification/Expédition de coquillages;1;Produits de la mer et d'eau douce;0;0;0;1
84791987500017;56;Pêche de production primaire;1;Produits de la mer et d'eau douce;0;0;0;1
35111948200013;64;Transformation de lait ou produits laitiers;1;Lait et produits laitiers;0;0;0;1
83894017900016;27;Restaurant;1;Autres;0;0;1;0
83234080600021;75;Libre service;1;Autres;0;0;0;1
21170270900026;17;Restauration collective;1;Autres;0;0;0;1
81928308600026;59;Restaurant;1;Autres;0;0;1;0
20008985200061;73;Restauration collective;1;Autres;0;0;0;1
87939761000012;75;Restaurant;1;Autres;0;0;0;1
82446825000033;69;Restaurant;1;Autres;0;0;1;0
89255300900010;97;Restaurant;1;Autres;0;0;1;0
81231141300015;75;Alimentation générale;1;Autres;0;0;0;1
80844428500031;69;Restaurant;1;Autres;0;0;1;0
83234080600021;75;Boulangerie-Pâtisserie;1;Autres;0;0;0;1
38152541900028;75;Boucherie-Charcuterie;1;Autres;0;0;0;1
85194262300014;93;Restaurant;1;Autres;0;0;1;0
